value_id;option_id;store_id;value
2189855;2379;0;LED 4x2W
2189856;2379;1;LED 4x2W
2189974;2380;0;LED 8x(3x1W)
2189975;2380;1;LED 8x(3x1W)
2189977;2381;0;LED 8x2W
2189978;2381;1;LED 8x2W
2189831;2382;0;LED 4x(3x1W)
2189832;2382;1;LED 4x(3x1W)
2189217;2383;0;GX8,5 2x70W
2189218;2383;1;GX8,5 2x70W
2188731;2384;0;G53 2x100W 12V
2188732;2384;1;G53 2x100W
2188758;2385;0;G8,5 2x70W
2188759;2385;1;G8,5 2x70W
2189266;2386;0;GY6,35 5x20W
2189267;2386;1;GY 6,35 5x20W
2189278;2387;0;GY6,35 9x20W
2189279;2387;1;GY 6,35 9x20W
2188833;2388;0;G9 1x60W + G9 1x25W
2188834;2388;1;G9 1x60W + G9 1x25W
2188571;2389;0;G4 24x10W 12V
2188523;2390;0;G4 10x20W 12V + G4 5x10W
2190070;2391;0;R7s 1x150W + G4 17x20W
2190071;2391;1;R7s 1x150W + G4 17x20W
2189098;2392;0;GU5,3 1x20W
2189099;2392;1;GU5,3 1x20W
2189075;2393;0;GU4 1x20W
2189076;2393;1;GU4 1x20W
2189712;2394;0;LED 3x1W 10° mehrfarbig
2189713;2394;1;LED 3x1W 10° mehrfarbig
2189714;2394;2;LED 3x1W multicolor
2189760;2395;0;LED 3x3W 10° warmweiss
2189761;2395;1;LED 3x3W 10° warmweiss
2189762;2395;2;LED 3x3W 10° warm white
2189754;2396;0;LED 3x3W 10° hellgr�n
2189755;2396;1;LED 3x3W 10° hellgr�n
2189756;2396;2;LED 3x3W 10° light green
2189748;2397;0;LED 3x3W 10° blau
2189749;2397;1;LED 3x3W 10° blau
2189750;2397;2;LED 3x3W 10° blue
2189751;2398;0;LED 3x3W 10° gelb
2189752;2398;1;LED 3x3W 10° gelb
2189753;2398;2;LED 3x3W 10° yellow
2189757;2399;0;LED 3x3W 10° rot
2189758;2399;1;LED 3x3W 10° rot
2189759;2399;2;LED 3x3W 10° red
2189763;2400;0;LED 3x3W 10°weiss
2189764;2400;1;LED 3x3W 10°weiss
2189765;2400;2;LED 3x3W 10°white
2189715;2401;0;LED 3x1W 40° mehrfarbig
2189716;2401;1;LED 3x1W 40° mehrfarbig
2189717;2401;2;LED 3x1W 40° multicolor
2189778;2402;0;LED 3x3W 40° warm weiss
2189779;2402;1;LED 3x3W 40° warm weiss
2189780;2402;2;LED 3x3W 40° warm white
2189772;2403;0;LED 3x3W 40° hellgr�n
2189773;2403;1;LED 3x3W 40° hellgr�n
2189774;2403;2;LED 3x3W 40° light green
2189766;2404;0;LED 3x3W 40° blau
2189767;2404;1;LED 3x3W 40° blau
2189768;2404;2;LED 3x3W 40° blue
2189769;2405;0;LED 3x3W 40° gelb
2189770;2405;1;LED 3x3W 40° gelb
2189771;2405;2;LED 3x3W 40° yellow
2189775;2406;0;LED 3x3W 40° rot
2189776;2406;1;LED 3x3W 40° rot
2189777;2406;2;LED 3x3W 40° red
2189781;2407;0;LED 3x3W 40° weiss
2189782;2407;1;LED 3x3W 40° weiss
2189783;2407;2;LED 3x3W 40° white
2189428;2408;0;LED 1W 30° warm weiss
2189429;2408;1;LED 1W 30° warm weiss
2189430;2408;2;LED 1W 30° warm white
2189422;2409;0;LED 1W 30° hellgr�n
2189423;2409;1;LED 1W 30° hellgr�n
2189424;2409;2;LED 1W 30° light green
2189416;2410;0;LED 1W 30° blau
2189417;2410;1;LED 1W 30° blau
2189418;2410;2;LED 1W 30° blue
2189419;2411;0;LED 1W 30° gelb
2189420;2411;1;LED 1W 30° gelb
2189421;2411;2;LED 1W 30° yellow
2189425;2412;0;LED 1W 30° rot
2189426;2412;1;LED 1W 30° rot
2189427;2412;2;LED 1W 30° red
2189431;2413;0;LED 1W 30° weiss
2189432;2413;1;LED 1W 30° weiss
2189433;2413;2;LED 1W 30° white
2189410;2414;0;LED 1W 15° warm weiss
2189411;2414;1;LED 1W 15° warm weiss
2189412;2414;2;LED 1W 15° warm white
2189404;2415;0;LED 1W 15° hellgr�n
2189405;2415;1;LED 1W 15° hellgr�n
2189406;2415;2;LED 1W 15° light green
2189398;2416;0;LED 1W 15° blau
2189399;2416;1;LED 1W 15° blau
2189400;2416;2;LED 1W 15° blue
2189401;2417;0;LED 1W 15° gelb
2189402;2417;1;LED 1W 15° gelb
2189403;2417;2;LED 1W 15° yellow
2189407;2418;0;LED 1W 15° rot
2189408;2418;1;LED 1W 15° rot
2189409;2418;2;LED 1W 15° red
2189413;2419;0;LED 1W 15° weiss
2189414;2419;1;LED 1W 15° weiss
2189415;2419;2;LED 1W 15° white
2188558;2420;0;G4 1x10W 12V
2189690;2421;0;LED 3W 40° warm weiss
2189691;2421;1;LED 3W 40° warm weiss
2189692;2421;2;LED 3W 40° warm white
2189684;2422;0;LED 3W 40° hellgr�n
2189685;2422;1;LED 3W 40° hellgr�n
2189686;2422;2;LED 3W 40° light green
2189678;2423;0;LED 3W 40° blau
2189679;2423;1;LED 3W 40° blau
2189680;2423;2;LED 3W 40° blue
2189681;2424;0;LED 3W 40° gelb
2189682;2424;1;LED 3W 40° gelb
2189683;2424;2;LED 3W 40° yellow
2189687;2425;0;LED 3W 40° rot
2189688;2425;1;LED 3W 40° rot
2189689;2425;2;LED 3W 40° red
2189693;2426;0;LED 3W 40° weiss
2189694;2426;1;LED 3W 40° weiss
2189695;2426;2;LED 3W 40° white
2189672;2427;0;LED 3W 10° warm weiss
2189673;2427;1;LED 3W 10° warm weiss
2189674;2427;2;LED 3W 10° warm white
2189666;2428;0;LED 3W 10° hellgr�n
2189667;2428;1;LED 3W 10° hellgr�n
2189668;2428;2;LED 3W 10° light green
2189660;2429;0;LED 3W 10° blau
2189661;2429;1;LED 3W 10° blau
2189662;2429;2;LED 3W 10° blue
2189663;2430;0;LED 3W 10° gelb
2189664;2430;1;LED 3W 10° gelb
2189665;2430;2;LED 3W 10° yellow
2189669;2431;0;LED 3W 10° rot
2189670;2431;1;LED 3W 10° rot
2189671;2431;2;LED 3W 10° red
2189675;2432;0;LED 3W 10° weiss
2189676;2432;1;LED 3W 10° weiss
2189677;2432;2;LED 3W 10° white
2359920;2433;0;E27 1x30W
2188483;2434;0;G24 q3 2x26W
2188484;2434;1;G24 q3 2x26W
2189579;2435;0;LED 2x13W warmwei�
2189580;2435;1;LED 2x13W warmwei�
2189581;2435;2;LED 2x13W warm white
2380681;2436;0;7 x 10W 24V
2380682;2436;1;7 x 10W 24V
2189727;2437;0;LED 3x1W mehrfarbig
2189728;2437;1;LED 3x1W mehrfarbig
2189729;2437;2;LED 3x1W multicolor
2189733;2438;0;LED 3x1W warm weiss
2189734;2438;1;LED 3x1W warm weiss
2189735;2438;2;LED 3x1W warm white
2189724;2439;0;LED 3x1W hellgr�n
2189725;2439;1;LED 3x1W hellgr�n
2189726;2439;2;LED 3x1W light green
2189721;2440;0;LED 3x1W gelb
2189722;2440;1;LED 3x1W gelb
2189723;2440;2;LED 3x1W yellow
2189730;2441;0;LED 3x1W rot
2189731;2441;1;LED 3x1W rot
2189732;2441;2;LED 3x1W red
2188991;2442;0;GRZ10T 1x30W
2188992;2442;1;GRZ10T 1x30W
2189044;2443;0;GU10 5x75W
2189045;2443;1;GU10 5x75W
2189034;2444;0;GU10 3x75W
2189035;2444;1;GU10 3x75W
2189137;2445;0;GX10 1x35W
2189138;2445;1;GX10 1x35W
2189234;2446;0;GY6,35 1x75W
2189235;2446;1;GY6,35 1x75W
2189053;2447;0;GU10 6x75W
2189054;2447;1;GU10 6x75W
2189040;2448;0;GU10 4x75W
2189041;2448;1;GU10 4x75W
2189049;2449;0;GU10 6x50W
2189050;2449;1;GU10 6x50W
2189131;2450;0;GX-53 2x6W
2189132;2450;1;GX-53 2x6W
2188989;2451;0;GRZ10d 1x18W
2188990;2451;1;GRZ10d 1x18W
2188612;2452;0;G4 72x10W 12V
2188601;2453;0;G4 4x35W 12V
2188669;2454;0;G5 2x80W
2188670;2454;1;G5 2x80W
2189042;2455;0;GU10 5x50W
2189043;2455;1;GU10 5x50W
2381034;2456;0;E14 8x60W + E27 1x150W
2381035;2456;1;E14 8x60W + E27 1x150W
2381008;2457;0;E14 6x60W + E27 1x100W
2381009;2457;1;E14 6x60W + E27 1x100W
2188911;2458;0;G9 4x40W + GU10 1x35W
2188912;2458;1;G9 4x40W + GU10 1x35W
2188240;2459;0;E27 3x60W + E14 3x40W
2188241;2459;1;E27 3x60W + E14 3x40W
2188392;2460;0;E27 G120 1x100W
2188393;2460;1;E27 G120 1x100W
2189292;2461;0;Halogen 12x10W
2189293;2461;1;Halogen 12x10W
2189290;2462;0;Halogen 10x10W
2189291;2462;1;Halogen 10x10W
2189294;2463;0;Halogen 24x10W
2189295;2463;1;Halogen 24x10W
2381176;2464;0;E27 1x250W + E27 1x75W PAR 30
2190137;2465;0;R7s 78mm 1x150W + Gu10 1x50W
2190138;2465;1;R7s 78mm 1x150W + Gu10 1x50W
2190145;2466;0;R7s 78mm 1x250W
2190146;2466;1;R7s 78mm 1x250W
2376100;2467;0;E27 1x75W
2376101;2467;1;E27 1x75W
2174195;2468;0;T5 1x54W
2174196;2468;1;T5 1x54W
2376286;2469;0;Halospot 111 6x50W
2376287;2469;1;Halospot 111 6x50W
2375962;2470;0;2G11 1x55W
2375963;2470;1;2G11 1x55W
2376196;2471;0;E27 Eco Hal. 2x205W
2376197;2471;1;E27 Eco Hal. 2x205W
2376198;2472;0;E27 Eco Hal. 3x105W
2376199;2472;1;E27 Eco Hal. 3x105W
2376194;2473;0;E27 Eco Hal. 1x70W
2376195;2473;1;E27 Eco Hal. 1x70W
2376108;2474;0;E27 2x100W
2376109;2474;1;E27 2x100W
2174203;2475;0;T5 2x54W
2174204;2475;1;T5 2x54W
2376266;2476;0;G9 9x75W
2376267;2476;1;G9 9x75W
2375964;2477;0;2G11 2x18W
2375965;2477;1;2G11 2x18W
2174190;2478;0;T5 1x24W
2174191;2478;1;T5 1x24W
2376282;2479;0;GY6,35 2x50W
2376283;2479;1;GY6,35 2x50W
2376147;2480;0;E27 3x70W
2376148;2480;1;E27 3x70W
2376188;2481;0;E27 6x75W
2376189;2481;1;E27 6x75W
2376051;2482;0;E27 1x100W
2376052;2482;1;E27 1x100W
2375988;2483;0;E14 10x40W
2375989;2483;1;E14 10x40W
2376261;2484;0;G9 6x75W
2376262;2484;1;G9 6x75W
2376263;2485;0;G9 8x75W
2376264;2485;1;G9 8x75W
2174175;2486;0;R7s 118mm 1x230W
2174176;2486;1;R7s 118mm 1x230W
2376240;2487;0;G9 12x75W
2376241;2487;1;G9 12x75W
2376257;2488;0;G9 4x75W
2376258;2488;1;G9 4x75W
2376211;2489;0;G4 18x20W 12V
2376212;2489;1;G4 18x20W 12V
2376155;2490;0;E27 4x100W
2376156;2490;1;E27 4x100W
2376220;2491;0;G4 4x20W 12V
2376221;2491;1;G4 4x20W 12V
2174188;2492;0;R7s 78mm 3x150W
2174189;2492;1;R7s 78mm 3x150W
2174186;2493;0;R7s 78mm 2x150W
2174187;2493;1;R7s 78mm 2x150W
2375993;2494;0;E14 12x40W
2375994;2494;1;E14 12x40W
2376029;2495;0;E14 42x40W
2376030;2495;1;E14 42x40W
2376038;2496;0;E14 6x40W
2376039;2496;1;E14 6x40W
2376011;2497;0;E14 2x40W
2376012;2497;1;E14 2x40W
2174180;2498;0;R7s 3x100W
2174181;2498;1;R7s 3x100W
2376048;2499;0;E27 11x100W
2376049;2499;1;E27 11x100W
2376021;2500;0;E14 3x40W
2376022;2500;1;E14 3x40W
2376067;2501;0;E27 1x150W
2376068;2501;1;E27 1x150W
2376094;2502;0;E27 1x60W
2376095;2502;1;E27 1x60W
2376065;2503;0;E27 1x150W
2376066;2503;1;E27 1x150W
2376063;2504;0;E27 1x150W
2376064;2504;1;E27 1x150W
2376061;2505;0;E27 1x150W
2376062;2505;1;E27 1x150W
2376125;2506;0;E27 2x60W
2376126;2506;1;E27 2x60W
2376025;2507;0;E14 3x60W
2376026;2507;1;E14 3x60W
2376001;2508;0;E14 15x40W
2376002;2508;1;E14 15x40W
2375986;2509;0;E14 10x40W
2375987;2509;1;E14 10x40W
2376019;2510;0;E14 3x40W
2376020;2510;1;E14 3x40W
2174170;2511;0;R7s 118 mm 1x150W
2174171;2511;1;R7s 118 mm 1x150W
2376209;2512;0;G4 13x20W 12V
2376210;2512;1;G4 13x20W 12V
2376276;2513;0;GU4 3x20W
2376277;2513;1;GU4 3x20W
2376274;2514;0;GU4 12x20W
2376275;2514;1;GU4 12x20W
2376027;2515;0;E14 3x60W
2376028;2515;1;E14 3x60W
2376007;2516;0;E14 1x60W
2376008;2516;1;E14 1x60W
2375966;2517;0;2G11 2x36W
2375967;2517;1;2G11 2x36W
2376084;2518;0;E27 1x24W
2376085;2518;1;E27 1x24W
2375958;2519;0;2G11 1x36W
2375959;2519;1;2G11 1x36W
2376059;2520;0;E27 1x140W
2376060;2520;1;E27 1x140W
2376090;2521;0;E27 1x50W
2376091;2521;1;E27 1x 50W
2376034;2522;0;E14 5x40W
2376035;2522;1;E14 5x40W
2376225;2523;0;G5 1x80W
2376226;2523;1;G5 1x80W
2376132;2524;0;E27 3x100W
2376133;2524;1;E27 3x100W
2174168;2525;0;R7s 114mm 1x200W
2174169;2525;1;R7s 114mm 1x200W
2376074;2526;0;E27 1x205W Halo
2376075;2526;1;E27 1x205W Halo
2376145;2527;0;E27 3x60W
2376146;2527;1;E27 3x60W
2376098;2528;0;E27 1x70W Halogen + E14 1x40W
2376099;2528;1;E27 1x70W Halogen + E14 1x40W
2376046;2529;0;E27  6x23W
2376047;2529;1;E27  6x23W
2375982;2530;0;E14  20x40W
2375983;2530;1;E14  20x40W
2375984;2531;0;E14  30x40W
2375985;2531;1;E14  30x40W
2376112;2532;0;E27 2x150W Halo
2376113;2532;1;E27 2x150W Halo
2376055;2533;0;E27 1x105W Halo
2376056;2533;1;E27 1x105W Halo
2375956;2534;0;2G10 3x36W
2375957;2534;1;2G10 3x36W
2376182;2535;0;E27 6x52W Halo
2376183;2535;1;E27 6x52W Halo
2376203;2536;0;G13 1x36W
2376204;2536;1;G13 1x36W
2376229;2537;0;G5 2x54W
2376230;2537;1;G5 2x54W
2376076;2538;0;E27 1x205W Halo
2376077;2538;1;E27 1x205W Halo
2375968;2539;0;2G11 2x55W
2375969;2539;1;2G11 2x55W
2376207;2540;0;G4 12x20W
2376208;2540;1;G4 12x20W
2376069;2541;0;E27 1x150W Halo
2376070;2541;1;E27 1x150W Halo
2376122;2542;0;E27 2x30W
2376123;2542;1;E27 2x30W
2376200;2543;0;E27 Eco Hal. 3x150W
2376201;2543;1;E27 Eco Hal. 3x150W
2375980;2544;0;B15d 1x150W
2375981;2544;1;B15d 1x150W
2376023;2545;0;E14 3x40W + E14 12x60W
2376024;2545;1;E14 3x40W + E14 12x60W
2376139;2546;0;E27 3x205W
2376140;2546;1;E27 3x205W
2376114;2547;0;E27 2x205W
2376115;2547;1;E27 2x205W
2376169;2548;0;E27 4x60W
2376170;2548;1;E27 4x60W
2174184;2549;0;R7s 78mm 2x100W
2174185;2549;1;R7s 78mm 2x100W
2376137;2550;0;E27 3x16W
2376138;2550;1;E27 3x16W
2376255;2551;0;G9 4x60W
2376256;2551;1;G9 4x60W
2376179;2552;0;E27 5x60W
2376180;2552;1;E27 5x60W
2376186;2553;0;E27 6x60W
2376187;2553;1;E27 6x60W
2376151;2554;0;E27 3x75W
2376152;2554;1;E27 3x75W
2376043;2555;0;E14 8x60W
2376044;2555;1;E14 8x60W
2376231;2556;0;G5 2x80W
2376232;2556;1;G5 2x80W
2376238;2557;0;G9 12x60W
2376239;2557;1;G9 12x60W
2376009;2558;0;E14 23x60W
2376010;2558;1;E14 23x60W
2375997;2559;0;E14 12x60W
2375998;2559;1;E14 12x60W
2376003;2560;0;E14 15x60W
2376004;2560;1;E14 15x60W
2376015;2561;0;E14 3x100W
2376016;2561;1;E14 3x100W
2376036;2562;0;E14 5x60W
2376037;2562;1;E14 5x60W
2376127;2563;0;E27 2x75W
2376128;2563;1;E27 2x75W
2375669;2564;0;E14 1x40W
2375670;2564;1;E14 1x40W
2139945;2565;0;T5 1x39W
2139843;2566;0;GY6,35 3x50W
2139844;2567;0;Halospot 111 4x75W
2139845;2567;1;Halospot 111 4x75W
2375622;2568;0;2G11 1x24W
2375623;2568;1;2G11 1x24W
2375874;2569;0;E27 Eco Hal. 2 x 205W
2375875;2569;1;E27 Eco Hal. 2 x 205W
2375878;2570;0;E27 Eco Hal. 3x70W
2375879;2570;1;E27 Eco Hal. 3x70W
2375870;2571;0;E27 Eco Hal. 1x150W
2375871;2571;1;E27 Eco Hal. 1x150W
2375872;2572;0;E27 Eco Hal. 1x70W
2375873;2572;1;E27 Eco Hal. 1x70W
2375683;2573;0;E14 2x60W
2375684;2573;1;E14 2x60W
2139952;2574;0;T5 2x39W
2139821;2575;0;G9 9x60W
2139822;2575;1;G9 9x60W
2375638;2576;0;2G11 4x36W
2375639;2576;1;2G11 4x36W
2139932;2577;0;R7s 1x120W
2375634;2578;0;2G11 2x36W
2375635;2578;1;2G11 2x36W
2375901;2579;0;G4 2x20W 12V
2375902;2579;1;G4 2x20W 12V
2375794;2580;0;E27 2x70W
2375795;2580;1;E27 2x70W
2375834;2581;0;E27 3x75W
2375835;2581;1;E27 3x75W
2375911;2582;0;G5 1x54W
2375912;2582;1;G5 1x54W
2375919;2583;0;G5 2x54W
2375920;2583;1;G5 2x54W
2375726;2584;0;E27 1x100W
2375727;2584;1;E27 1x100W
2375694;2585;0;E14 3x40W
2375695;2585;1;E14 3x40W
2139942;2586;0;R7s 78mm 2x150W
2207178;2587;0;G9 6x75W
2207179;2587;1;G9 6x75W
2343649;2588;0;G9 4x75W
2343650;2588;1;G9 4x75W
2139926;2589;0;R7s 118mm 1x160W
2139943;2590;0;R7s 78mm 2x60W
2139815;2591;0;G9 8x75W
2139816;2591;1;G9 8x75W
2375952;2592;0;G9 3x75W
2375953;2592;1;G9 3x75W
2375890;2593;0;G4 12x20W 12V
2375891;2593;1;G4 12x20W 12V
2375703;2594;0;E14 3x60W
2375704;2594;1;E14 3x60W
2375774;2595;0;E27 2x100W
2375775;2595;1;E27 2x100W
2375905;2596;0;G4 3x20W 12V
2375906;2596;1;G4 3x20W 12V
2375876;2597;0;E27 Eco Hal. 2x70W
2375877;2597;1;E27 Eco Hal. 2x70W
2375689;2598;0;E14 36x40W
2375690;2598;1;E14 36x40W
2375659;2599;0;E14 10x40W
2375660;2599;1;E14 10x40W
2375707;2600;0;E14 5x40W
2375708;2600;1;E14 5x40W
2375710;2601;0;E14 8x40W
2375711;2601;1;E14 8x40W
2139931;2602;0;R7s 1x100W
2375936;2603;0;G9 2x75W
2375937;2603;1;G9 2x75W
2375922;2604;0;G9 10x75W
2375923;2604;1;G9 10x75W
2309110;2605;0;G9 5x75W
2309111;2605;1;G9 5x75W
2139930;2606;0;R7s 118mm 2 x 100W
2375865;2607;0;E27 6x100W
2375866;2607;1;E27 6x100W
2375893;2608;0;G4 13x20W 12V
2375894;2608;1;G4 13x20W 12V
2375802;2609;0;E27 3x100W
2375803;2609;1;E27 3x100W
2375676;2610;0;E14 1x60W
2375677;2610;1;E14 1x60W
2375738;2611;0;E27 1x150W
2375739;2611;1;E27 1x150W
2375761;2612;0;E27 1x60W
2375762;2612;1;E27 1x60W
2375617;2613;0;2G10 1x36W
2375618;2613;1;2G10 1x36W
2375624;2614;0;2G11 1x36W
2375625;2614;1;2G11 1x36W
2375934;2615;0;G9 2x48W
2375935;2615;1;G9 2x48W
2375924;2616;0;G9 1x48W
2375925;2616;1;G9 1x48W
2139823;2617;0;Gu10 1x50W
2139824;2617;1;Gu10 1x50W
2375736;2618;0;E27 1x140W
2375737;2618;1;E27 1x140W
2375671;2619;0;E14 1x42W
2375672;2619;1;E14 1x42W
2375749;2620;0;E27 1x23W
2375750;2620;1;E27 1x23W
2375729;2621;0;E27 1x105W
2375730;2621;1;E27 1x105W
2375626;2622;0;2G11 1x55W
2375627;2622;1;2G11 1x55W
2375928;2623;0;G9 1x75W
2375929;2623;1;G9 1x75W
2375632;2624;0;2G11 2x24W
2375633;2624;1;2G11 2x24W
2139836;2625;0;GX24q-4 1x42W
2139921;2626;0;R7s 114mm 1x200W
2375926;2627;0;G9 1x60W
2375927;2627;1;G9 1x60W
2375950;2628;0;G9 3x60W
2375951;2628;1;G9 3x60W
2375789;2629;0;E27 2x52W Halo
2375790;2629;1;E27 2x52W Halo
2375678;2630;0;E14 1x60W + E14 1x25W
2375679;2630;1;E14 1x60W + E14 1x25W
2375661;2631;0;E14 16x40W
2375662;2631;1;E14 16x40W
2375653;2632;0;E14  12x40W
2375654;2632;1;E14  12x40W
2375655;2633;0;E14  18x40W
2375656;2633;1;E14  18x40W
2375657;2634;0;E14  9x40W
2375658;2634;1;E14  9x40W
2375619;2635;0;2G10 3x18W
2375620;2635;1;2G10 3x18W
2375822;2636;0;E27 3x52W Halo
2375823;2636;1;E27 3x52W Halo
2375860;2637;0;E27 4x70W Halo
2375861;2637;1;E27 4x70W Halo
2375886;2638;0;G13 1x18W
2375887;2638;1;G13 1x18W
2375882;2639;0;Fc2 1x250W Metalldampflampe
2375883;2639;1;Fc2 1x250W Metalldampflampe
2375884;2639;2;Fc2 1x250W metal vapor lamp
2375628;2640;0;2G11 1x80W
2375629;2640;1;2G11 1x80W
2375743;2641;0;E27 1x205W Halo
2375744;2641;1;E27 1x205W Halo
2375792;2642;0;E27 2x60W
2375793;2642;1;E27 2x60W
2375785;2643;0;E27 2x30W
2375786;2643;1;E27 2x30W
2375649;2644;0;B15d 1x75W
2375650;2644;1;B15d 1x75W
2375696;2645;0;E14 3x40W + E14 8x60W
2375697;2645;1;E14 3x40W + E14 8x60W
2375805;2646;0;E27 3x150W
2375806;2646;1;E27 3x150W
2375858;2647;0;E27 4x60W
2375859;2647;1;E27 4x60W
2375826;2648;0;E27 3x60W
2375827;2648;1;E27 3x60W
2375666;2649;0;E14 1x27W
2375667;2649;1;E14 1x27W
2139920;2650;0;R7s 114mm 1x150W
2375747;2651;0;E27 1x230W
2375748;2651;1;E27 1x230W
2139825;2652;0;GU10 1x75W
2139826;2652;1;GU10 1x75W
2375915;2653;0;G5 2x39W
2375916;2653;1;G5 2x39W
2139813;2654;0;G9 8x60W
2139814;2654;1;G9 8x60W
2375714;2655;0;E14 8x60W
2375715;2655;1;E14 8x60W
2375525;2656;0;G5 1x24W
2375526;2656;1;G5 1x24W
2343309;2657;0;GY6,35 2x50W
2343310;2657;1;GY6,35 2x50W
2308694;2658;0;Halospot 111 1x100W
2308695;2658;1;Halospot 111 1x100W
2173775;2659;0;R7s 1x200W 114mm
2173776;2659;1;R7s 1x200W 114mm
2375497;2660;0;E27 Eco Hal. 2x150W
2375498;2660;1;E27 Eco Hal. 2x150W
2375499;2661;0;E27 Eco Hal. 2x70W
2375500;2661;1;E27 Eco Hal. 2x70W
2375495;2662;0;E27 Eco Hal. 1x70W
2375496;2662;1;E27 Eco Hal. 1x70W
2375493;2663;0;E27 Eco Hal. 1x42W
2375494;2663;1;E27 Eco Hal. 1x42W
2375329;2664;0;E14 1x60W
2375330;2664;1;E14 1x60W
2375530;2665;0;G5 2x24W
2375531;2665;1;G5 2x24W
2375579;2666;0;G9 6 x 60W
2375580;2666;1;G9 6 x 60W
2375298;2667;0;2G11 4x18W
2375299;2667;1;2G11 4x18W
2375544;2668;0;G9 1x60W
2375545;2668;1;G9 1x60W
2375296;2669;0;2G11 2x24W
2375297;2669;1;2G11 2x24W
2375517;2670;0;G4 2x20W
2375518;2670;1;G4 2x20W
2375462;2671;0;E27 2x75W
2375463;2671;1;E27 2x75W
2375527;2672;0;G5 1x39W
2375528;2672;1;G5 1x39W
2375532;2673;0;G5 2x39W
2375533;2673;1;G5 2x39W
2375425;2674;0;E27 1x60W
2375426;2674;1;E27 1x60W
2375371;2675;0;E14 6x40W
2375372;2675;1;E14 6x40W
2375342;2676;0;E14 2x40W
2375343;2676;1;E14 2x40W
2173793;2677;0;R7s 78mm 1x150W
2173794;2677;1;R7s 78mm 1x150W
2375576;2678;0;G9 4x75W
2375577;2678;1;G9 4x75W
2375569;2679;0;G9 3x75W
2375570;2679;1;G9 3x75W
2173789;2680;0;R7s 78mm 1x100W
2173790;2680;1;R7s 78mm 1x100W
2375558;2681;0;G9 2x60W
2375559;2681;1;G9 2x60W
2375441;2682;0;E27 2x100W
2375442;2682;1;E27 2x100W
2375379;2683;0;E14 8x40W
2375380;2683;1;E14 8x40W
2375335;2684;0;E14 24x40W
2375336;2684;1;E14 24x40W
2375307;2685;0;E14 12x40W
2375308;2685;1;E14 12x40W
2173770;2686;0;R7s 1x100W
2173771;2686;1;R7s 1x100W
2375586;2687;0;G9 6x75W
2375587;2687;1;G9 6x75W
2375482;2688;0;E27 4x100W
2375483;2688;1;E27 4x100W
2375365;2689;0;E14 4x60W
2375366;2689;1;E14 4x60W
2375388;2690;0;E27 1x100W
2375389;2690;1;E27 1x100W
2375316;2691;0;E14 1x25W
2375317;2691;1;E14 1x25W
2375321;2692;0;E14 1x40W
2375322;2692;1;E14 1x40W
2173787;2693;0;R7s 78 mm 1x60W
2173788;2693;1;R7s 78 mm 1x60W
2375519;2694;0;G4 7x20W 12V
2375520;2694;1;G4 7x20W 12V
2375604;2695;0;GU4 2x20W
2375605;2695;1;GU4 2x20W
2375606;2696;0;GU4 8x20W
2375607;2696;1;GU4 8x20W
2173768;2697;0;R7s 114mm 1x200W
2173769;2697;1;R7s 114mm 1x200W
2375460;2698;0;E27 2x60W
2375461;2698;1;E27 2x60W
2375287;2699;0;2G10 1x36W
2375288;2699;1;2G10 1x36W
2375289;2700;0;2G11 1x18W
2375290;2700;1;2G11 1x18W
2375542;2701;0;G9 1x48W
2375543;2701;1;G9 1x48W
2333716;2702;0;Gy6.35 1x25W
2333717;2702;1;Gy6.35 1x25W
2375602;2703;0;Gu4 1x35W
2375603;2703;1;Gu4 1x35W
2375535;2704;0;G9 1x20W
2375536;2704;1;G9 1x20W
2375408;2705;0;E27 1x23W
2375409;2705;1;E27 1x23W
2375395;2706;0;E27 1x105W
2375396;2706;1;E27 1x105W
2375443;2707;0;E27 2x150W
2375444;2707;1;E27 2x150W
2375400;2708;0;E27 1x150W
2375401;2708;1;E27 1x150W
2375560;2709;0;G9 2x75W
2375561;2709;1;G9 2x75W
2173779;2710;0;R7s 1x60W
2173780;2710;1;R7s 1x60W
2375505;2711;0;g24q-3 1x26W
2375506;2711;1;g24q-3 1x26W
2375507;2712;0;G24q-3 2x26W
2375508;2712;1;G24q-3 2x26W
2375294;2713;0;2G11 2x18W
2375295;2713;1;2G11 2x18W
2375609;2714;0;GX24q-3 1x32W
2375610;2714;1;GX24q-3 1x32W
2375540;2715;0;G9 1x40W
2375541;2715;1;G9 1x40W
2375563;2716;0;G9 3x40W
2375564;2716;1;G9 3x40W
2375382;2717;0;E14 9x40W
2375383;2717;1;E14 9x40W
2375404;2718;0;E27 1x20W
2375405;2718;1;E27 1x20W
2375503;2719;0;G24q-2 3x18W
2375504;2719;1;G24q-2 3x18W
2375356;2720;0;E14 3x60W
2375357;2720;1;E14 3x60W
2375501;2721;0;G23 2x11W
2375502;2721;1;G23 2x11W
2173777;2722;0;R7s 1x230W Halo
2173778;2722;1;R7s 1x230W Halo
2375477;2723;0;E27 3x60W Halo
2375478;2723;1;E27 3x60W Halo
2375523;2724;0;G4 9x20W
2375524;2724;1;G4 9x20W
2375475;2725;0;E27 3x60W
2375476;2725;1;E27 3x60W
2375393;2726;0;E27 1x100W Halo
2375394;2726;1;E27 1x100W Halo
2375369;2727;0;E14 5x60W
2375370;2727;1;E14 5x60W
